Gene_ID	brain_1	brain_2	brain_3	liver_1	liver_2	liver_3	testis_1	testis_2	testis_3
ENSG00000135736	0.8311	0.5884	0.8972	NA	NA	NA	5.6851	3.9921	38.0523
ENSG00000135740	4.6217	1.9275	3.5572	0.1777	0	0.7105	1.6691	2.25	5.7069
ENSG00000135744	113.6193	144.2147	69.1074	865.8607	1621.8158	1355.2563	2.6089	14.2928	3.7979
ENSG00000135747	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000135749	61.2034	43.3255	57.7427	0.1871	0.4091	0.5877	2.1689	2.525	6.3687
ENSG00000135750	103.777	59.7702	106.3746	6.848	4.2504	8.6339	1.4017	1.3169	5.3487
ENSG00000135763	7.9657	5.6971	7.7211	1.9169	5.6437	1.474	17.9489	12.4755	13.6731
ENSG00000135766	69.0903	75.1112	60.3428	38.0274	118.5257	74.4683	30.6834	15.2284	99.2184
ENSG00000135773	0.7171	0.0357	0.4209	NA	NA	NA	0.6235	0.7258	0
ENSG00000135775	25.9943	34.3923	27.6095	3.7699	3.1766	3.4873	25.2312	14.3344	9.5809
ENSG00000135776	13.1159	8.9351	12.6249	10.0438	16.9059	8.212	4.085	2.7954	3.8216
ENSG00000135778	66.2505	65.0629	52.0787	19.4847	23.1229	17.4098	54.0177	33.4384	51.9426
ENSG00000135801	13.0124	10.4746	11.6259	6.0963	7.8227	7.2564	4.3402	4.0226	13.1492
ENSG00000135821	1132.3055	776.8254	968.8835	146.8151	568.6296	262.288	366.8017	518.7029	334.7469
ENSG00000135823	58.4676	99.1122	71.8009	9.5021	16.941	13.8012	19.5199	17.3356	53.8501
ENSG00000135824	8.5994	7.8195	11.066	NA	NA	NA	3.8459	10.1274	0.239
ENSG00000135828	6.6916	6.0875	11.1849	3.2223	2.5203	1.6806	2.0103	1.4042	4.7031
ENSG00000135829	57.6869	54.3451	67.6419	14.6731	5.5722	7.5545	86.0262	45.3918	26.9796
ENSG00000135835	4.0828	3.4134	4.2661	NA	NA	NA	1.0252	0.5968	5.3518
ENSG00000135837	31.0365	32.8758	33.2232	9.3595	2.3928	4.1423	143.019	153.4986	8.2238
ENSG00000135838	6.5325	10.0318	7.8869	22.0863	7.561	4.9206	15.0039	13.9468	9.3098
ENSG00000135842	1.3751	2.6521	0.9191	NA	NA	NA	2.2484	0.5484	38.4536
ENSG00000135845	9.3013	8.7029	8.4956	6.8373	2.2698	2.7897	16.6853	11.2664	9.7263
ENSG00000135862	12.3058	9.0073	10.5235	24.0064	15.6681	13.993	52.1466	19.6668	148.1957
ENSG00000135870	22.8486	24.6996	22.4707	14.1734	6.8991	13.5262	28.7635	27.4286	13.4791
ENSG00000135898	0.3013	0.5403	0.0936	NA	NA	NA	3.03	3.8591	10.6799
ENSG00000135899	2.6668	3.7534	1.6785	NA	NA	NA	NA	NA	NA
ENSG00000135900	29.7482	29.7249	35.4043	28.8451	19.7148	17.6	36.5078	20.2224	27.3679
ENSG00000135902	NA	NA	NA	NA	NA	NA	0	0.0482	0.0361
ENSG00000135903	NA	NA	NA	NA	NA	NA	3.088	8.2868	2.034
ENSG00000135905	29.4887	29.0964	30.1083	2.2492	1.7362	1.6249	3.0205	1.7732	2.3809
ENSG00000135912	8.5901	5.2902	5.515	1.8365	2.8183	3.0482	38.4964	45.5689	18.9264
ENSG00000135913	13.0105	14.7095	15.8823	1.9906	2.5397	3.9797	52.665	35.1844	7.5632
ENSG00000135914	0.25	0.0897	0.4973	4.6585	0	0.0862	0.3616	0	0.0524
ENSG00000135916	690.251	664.8975	468.0836	30.9537	36.225	37.0682	21.6144	11.9516	150.9807
ENSG00000135917	1.2124	0.7827	2.0195	20.2889	6.1644	5.8544	0	0.2916	0.109
ENSG00000135919	150.259	139.8994	165.5524	4.8582	2.8991	1.9843	79.6163	33.7432	129.992
ENSG00000135924	117.8252	115.2132	98.8818	15.6092	55.9482	30.9507	73.6892	70.5875	121.1704
ENSG00000135925	1.7298	0.7756	0.7526	NA	NA	NA	1.5278	1.1857	2.2154
ENSG00000135926	32.3685	68.3001	28.7606	88.2948	114.9009	38.2354	13.6258	9.4003	87.7223
ENSG00000135929	20.614	16.8185	14.0231	287.4384	878.8536	631.2248	13.3652	6.4922	42.1219
ENSG00000135930	39.7642	42.4949	32.4261	39.0464	62.27	44.9453	55.1796	61.1802	50.3531
ENSG00000135931	14.7146	11.6109	16.0779	0.643	2.4611	0.857	24.163	25.091	19.7022
ENSG00000135932	136.8632	208.0964	191.2856	37.2656	1.1634	2.0661	110.4127	80.5862	5.4287
ENSG00000135940	324.6431	381.8708	356.1893	168.5664	639.3643	596.9515	112.0664	120.0761	408.8655
ENSG00000135945	21.386	20.6275	24.7639	5.5509	3.5304	4.12	29.1935	14.9303	9.1984
ENSG00000135951	10.31	14.3772	8.2725	0.8429	0.2688	0.0936	260.5975	322.7752	5.3843
ENSG00000135953	4.3131	2.093	3.5638	6.7844	18.3444	9.5383	2.8787	1.828	7.1949
ENSG00000135956	56.5755	30.2028	45.9443	34.2746	45.7813	30.7832	16.0193	21.3136	47.3028
ENSG00000135966	22.115	19.1774	22.8274	3.6616	11.4371	10.5177	4.3172	1.1554	24.1774
ENSG00000135968	59.8345	77.7782	66.1185	15.3614	0.3041	1.112	44.4795	21.0017	0.2943
ENSG00000135972	27.381	27.4916	29.81	20.6338	16.5366	14.9721	84.4778	87.5822	27.7142
ENSG00000135973	2.0032	0.7532	1.3253	0	0	0.2229	1.1997	0.9311	0.116
ENSG00000135974	20.482	33.2067	25.0103	11.4216	9.0505	4.4599	38.9456	39.9156	12.1921
ENSG00000135976	8.9829	3.4292	7.0535	0.77	0.2456	0	27.9122	15.1591	0.8423
ENSG00000135999	38.1823	47.825	47.5185	11.1417	4.7765	4.1154	45.4147	29.3967	13.3315
ENSG00000136002	122.1293	98.656	101.4474	NA	NA	NA	8.8867	11.2253	23.1014
ENSG00000136003	171.0135	219.338	212.7582	61.8777	43.3406	48.9885	202.1448	198.9253	106.1766
ENSG00000136010	4.9822	4.4207	4.6368	NA	NA	NA	3.3652	4.0509	1.8125
ENSG00000136011	NA	NA	NA	50.4538	13.3459	25.1481	14.2101	12.7271	8.2728
ENSG00000136014	0.6128	1.5568	1.8408	NA	NA	NA	80.0926	68.0612	0.9708
ENSG00000136021	22.9155	29.2713	31.4526	20.7686	0.2567	0.9833	24.4602	15.6437	1.5505
ENSG00000136026	23.6629	19.3542	20.5453	40.6164	85.7787	47.9767	20.4084	13.1515	122.4394
ENSG00000136040	24.2562	22.3973	26.8484	7.6953	0	0	40.5004	15.1017	32.6911
ENSG00000136044	27.3283	28.1446	33.1372	9.9734	5.8635	7.2506	56.6012	36.7916	42.6748
ENSG00000136045	44.7002	43.3535	45.5084	10.644	10.9378	12.1717	49.5242	31.2492	29.702
ENSG00000136048	2.7229	1.6277	2.1311	7.3529	0	0	8.8418	11.4642	1.9307
ENSG00000136051	28.0716	32.6124	34.6255	20.6117	0	0	31.5697	23.2769	1.9456
ENSG00000136052	25.3623	37.3883	33.5103	83.4535	1.9409	0.9414	13.3834	11.0931	0.5024
ENSG00000136059	8.1279	4.6654	6.2229	0.6168	1.111	2.0311	6.6133	8.0318	11.7208
ENSG00000136068	18.6117	16.7883	10.9404	16.4299	66.125	85.4474	26.6758	17.3013	123.3714
ENSG00000136098	7.8916	4.1775	5.5549	3.4447	2.2758	2.7875	45.4562	29.4567	12.998
ENSG00000136099	42.4889	38.5831	47.585	NA	NA	NA	2.3738	1.3669	1.9395
ENSG00000136100	51.8174	48.0829	55.509	22.0803	7.7109	12.2442	7.7089	4.7366	11.0666
ENSG00000136104	24.3336	78.3701	35.8	14.032	0	0.5875	48.372	49.1321	4.2846
ENSG00000136108	11.2926	15.2203	16.0333	5.7533	0.2913	0.2434	94.385	72.6046	6.0172
ENSG00000136110	1.0073	1.8064	1.431	NA	NA	NA	5.4175	2.4767	2.6688
ENSG00000136111	18.833	13.909	19.7664	7.2163	10.7518	11.3667	13.919	14.6276	13.7901
ENSG00000136114	5.6795	2.9897	5.4794	2.0718	1.1661	0.6822	1.3698	1.4251	5.0039
ENSG00000136122	1.263	0.6134	1.2756	1.2088	0	0	7.3781	7.4069	0.7443
ENSG00000136141	10.3477	6.478	10.804	7.6661	8.4486	6.381	11.7707	8.8033	6.9721
ENSG00000136143	76.4633	81.5581	106.8327	9.5889	1.1148	0.8062	26.7365	15.5527	4.1955
ENSG00000136144	35.5649	42.8181	34.41	6.9173	2.0941	2.3439	10.608	4.2435	13.0106
ENSG00000136146	41.1789	61.8858	52.404	35.5977	9.2496	8.7427	102.7472	80.2428	24.7962
ENSG00000136147	10.2363	14.2562	12.0024	16.0367	0.5432	0.2837	34.2215	27.6062	1.8677
ENSG00000136152	19.6542	14.3647	20.6907	11.7623	8.3992	9.326	21.1425	10.1248	6.7491
ENSG00000136153	37.589	28.0994	27.566	10.0407	38.4981	38.3741	19.516	20.3244	32.8298
ENSG00000136155	NA	NA	NA	NA	NA	NA	4.2364	3.8648	0.7975
ENSG00000136156	592.9781	675.4629	660.2185	666.244	247.6698	282.3996	328.5955	119.4574	420.7214
ENSG00000136158	96.2578	53.9621	63.7144	11.185	11.0802	23.2822	5.8219	1.7708	22.4516
ENSG00000136159	19.2821	15.8489	18.2489	10.7105	11.3336	9.5728	22.4504	13.0974	23.4217
ENSG00000136160	77.1463	38.9668	49.073	32.5711	19.2595	31.9738	2.8621	0.9147	7.5193
ENSG00000136161	10.523	9.2791	9.9327	6.2335	1.2858	3.7312	8.2127	7.1708	10.8733
ENSG00000136167	3.7838	17.9819	4.1625	53.3016	12.4179	11.2519	46.674	84.9853	19.7243
ENSG00000136169	12.5619	22.2532	15.7422	6.3136	0	0	38.811	32.1856	1.1816
ENSG00000136193	232.7699	241.5597	219.438	3.9356	1.3694	4.2917	39.3585	24.5957	76.6872
ENSG00000136197	24.1026	21.9707	24.9556	9.9521	2.64	2.3639	23.2116	11.2022	9.4312
ENSG00000136205	27.0362	19.7738	29.3186	19.7126	69.5879	45.0154	11.1583	8.5001	74.5637
ENSG00000136206	0	0	0	0	0	0	2.4345	2.5765	0.0428
ENSG00000136213	12.2546	8.1241	10.9736	4.9097	16.107	13.3211	10.4836	6.6952	48.9241
ENSG00000136231	0	0	0	0.4179	0	0	14.4023	13.0742	2.5111
ENSG00000136235	10.4318	11.353	13.6733	6.2585	8.2215	6.4682	15.6435	10.6279	51.6656
ENSG00000136237	156.3205	195.3376	187.6554	9.3442	2.8612	4.8571	18.4333	12.9603	8.6402
ENSG00000136238	130.8782	125.6419	83.2852	64.0964	70.093	66.3333	49.3359	39.0905	129.0338
ENSG00000136240	39.9446	35.513	31.0862	239.8277	97.5089	69.4718	NA	NA	NA
ENSG00000136243	11.8137	12.6934	20.9515	6.6688	5.6304	2.843	20.2373	35.5427	3.8576
ENSG00000136244	2.0368	0.2029	0.0703	NA	NA	NA	NA	NA	NA
ENSG00000136247	30.5998	30.0065	35.8228	20.6101	16.0306	10.9638	27.7436	18.8479	19.6866
ENSG00000136250	4.0171	4.39	3.9532	6.6688	7.103	6.6964	NA	NA	NA
ENSG00000136261	29.7738	22.7776	32.421	10.643	3.0315	5.0473	19.1333	17.8765	9.9668
ENSG00000136267	122.8212	142.576	142.2771	NA	NA	NA	NA	NA	NA
ENSG00000136270	22.2339	16.4827	20.8826	10.8231	38.7808	22.493	38.6292	41.3994	71.5073
ENSG00000136271	28.5009	21.2178	27.4733	11.344	30.785	23.3619	26.6758	19.7178	38.4975
ENSG00000136273	23.6737	17.2282	24.6298	16.5735	2.8319	5.0293	20.6144	17.6473	10.2121
ENSG00000136274	25.3208	25.5945	25.2646	NA	NA	NA	4.6513	5.5219	15.5293
ENSG00000136279	87.9708	68.5562	72.5463	31.1623	123.1493	83.132	30.9069	23.549	133.9103
ENSG00000136280	69.1233	66.412	65.9959	26.4909	94.0609	72.9506	24.8611	18.0812	112.0232
ENSG00000136286	NA	NA	NA	1.6731	4.9198	2.8146	0	0	2.3258
ENSG00000136295	69.7113	26.0049	67.3512	10.6605	58.9495	18.4869	14.7195	9.9483	97.6319
ENSG00000136297	16.2961	9.7124	18.4375	NA	NA	NA	10.2665	5.937	15.3542
ENSG00000136305	0.986	1.0806	1.2257	304.3035	447.7971	596.8497	1.3561	1.8418	9.8974
ENSG00000136319	23.9386	19.4069	26.9377	3.7716	4.7818	3.5816	18.7727	10.5883	31.7831
ENSG00000136327	NA	NA	NA	NA	NA	NA	11.1875	5.6278	26.9175
ENSG00000136367	3.2318	1.2095	2.4802	NA	NA	NA	13.3533	30.844	8.9951
ENSG00000136371	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000136378	0	0	0.0996	NA	NA	NA	1.1639	1.1886	5.3476
ENSG00000136379	14.5346	10.6751	10.8495	3.2761	12.6599	1.5115	5.4996	3.5082	11.7109
ENSG00000136381	35.7288	39.7494	48.4068	13.458	1.8573	2.5871	48.2007	32.6259	4.9064
ENSG00000136383	2.4002	1.178	2.0178	NA	NA	NA	2.267	0.997	9.1605
ENSG00000136404	28.4553	27.2628	30.1224	0.7068	0	0	7.9743	5.2529	1.9045
ENSG00000136425	8.3333	8.6219	7.8886	1.1471	1.372	0	28.9832	38.3906	29.5874
ENSG00000136436	35.0485	46.7539	24.9004	51.0238	22.6979	35.4287	220.4689	324.6962	29.7435
ENSG00000136444	16.5943	14.0504	14.9466	9.1987	55.0567	49.3537	7.969	4.9218	39.3542
ENSG00000136448	60.1077	65.5036	61.4939	26.4802	54.0382	50.7657	65.6294	90.6918	76.9459
ENSG00000136449	1.1011	0.7241	0.9733	NA	NA	NA	120.8984	126.5458	70.7976
ENSG00000136450	133.4837	112.9215	100.1706	61.8718	93.1585	70.1113	109.8284	52.1515	142.29
ENSG00000136451	16.1607	19.5421	13.7464	9.8777	5.6405	8.2813	28.3855	25.1726	16.05
ENSG00000136457	2.745	1.5008	1.3316	2.1368	32.3831	52.0729	1.4502	0.9648	3.2045
ENSG00000136463	18.1983	19.9441	18.5999	45.6284	90.6581	52.8641	20.523	16.9643	22.7431
ENSG00000136478	57.4573	72.9603	61.1569	38.172	29.9469	46.0247	161.0244	256.0732	67.1788
ENSG00000136485	42.2322	38.4357	37.6477	10.4864	14.848	18.0564	49.0269	81.0942	73.4114
ENSG00000136487	NA	NA	NA	NA	NA	NA	0	0.0751	0.1122
ENSG00000136488	0	0	0	NA	NA	NA	0	0	0
ENSG00000136490	14.1226	6.0784	14.8634	13.9689	22.6917	18.8346	14.3729	26.531	35.487
ENSG00000136492	0.4322	1.3713	0.5372	0.9848	0	0.2188	28.1627	29.2517	0.7037
ENSG00000136504	46.5486	52.6936	48.8023	6.2169	6.8264	4.8901	117.5944	131.67	24.3043
ENSG00000136514	0.2927	1.225	1.3949	2.8619	5.1547	0.6731	1.4091	0.0781	3.3277
ENSG00000136518	5.325	6.936	5.3303	9.6218	0.7402	0.7733	113.9566	59.4564	4.7955
ENSG00000136521	167.5763	207.3633	215.4821	89.1821	22.1976	19.2516	138.699	78.9076	34.5324
ENSG00000136522	36.1058	58.8954	53.3567	29.157	3.8044	4.3056	163.2318	215.7844	21.7163
ENSG00000136527	97.1609	73.5114	68.5784	43.3084	41.8532	35.0938	131.5318	67.7004	78.3875
ENSG00000136531	185.6355	132.8083	225.7226	NA	NA	NA	1.5322	0.5791	0.3168
ENSG00000136535	56.2511	47.4329	43.0332	NA	NA	NA	1.3908	1.5517	0.9076
ENSG00000136536	45.4912	50.6988	57.2912	23.3271	1.9753	2.0046	159.2877	127.65	5.543
ENSG00000136541	233.0185	413.8227	149.7544	0.3648	0.4188	0.1458	0.2617	0.2708	0.0506
ENSG00000136542	NA	NA	NA	NA	NA	NA	0.6605	0.8817	0.7662
ENSG00000136546	1.4035	2.517	2.7462	NA	NA	NA	4.2326	1.9933	0.2622
ENSG00000136560	22.9144	34.5491	36.7127	32.5529	2.335	4.0005	43.7113	30.3018	5.6868
ENSG00000136574	NA	NA	NA	13.141	26.0464	15.9508	22.7847	17.4224	103.2193
ENSG00000136603	55.735	61.2714	77.5704	25.9507	7.551	7.8278	81.8422	49.8016	13.3886
ENSG00000136628	58.4012	63.5427	71.7978	22.275	2.4194	2.6923	63.6892	36.6011	5.7852
ENSG00000136630	0.4436	0.3978	0.4902	6.8878	44.5074	20.5705	1.4744	0.434	5.0131
ENSG00000136631	47.572	44.0192	53.7565	7.2095	1.8117	1.0919	23.6856	16.6595	4.2427
ENSG00000136634	NA	NA	NA	NA	NA	NA	0.8333	1.8325	0.4834
ENSG00000136636	37.8375	44.3103	37.3226	31.2628	17.3585	20.6302	30.0101	15.6538	12.7943
ENSG00000136643	65.9376	89.7301	73.4562	6.4107	2.1628	0.857	71.4379	53.9617	10.5955
ENSG00000136682	4.078	6.4946	4.88	2.6776	2.3109	1.4695	5.8386	4.4827	3.2773
ENSG00000136688	NA	NA	NA	NA	NA	NA	0.3293	0.2556	0
ENSG00000136689	0.1354	0.2428	0	31.0564	26.6083	73.5198	9.1503	27.603	1.5021
ENSG00000136695	NA	NA	NA	NA	NA	NA	0	0.3664	0
ENSG00000136698	0	0	0	NA	NA	NA	NA	NA	NA
ENSG00000136699	7.784	4.3374	5.8229	3.8129	8.49	6.0407	16.2587	22.7671	24.5657
ENSG00000136709	11.9444	10.557	10.8502	4.9766	17.3897	15.5135	39.6997	37.4072	38.9138
ENSG00000136710	39.4164	44.1796	33.9336	7.811	42.6458	31.4615	13.3234	5.9698	83.9712
ENSG00000136715	12.1196	12.0726	11.1575	4.8538	4.8513	5.1859	78.8601	168.3505	45.3184
ENSG00000136717	126.4777	147.1376	96.1877	18.0791	89.7086	46.8155	12.598	15.7871	63.5553
ENSG00000136718	62.4344	56.6778	49.3333	34.9601	107.2371	70.1782	21.879	22.8244	81.3828
ENSG00000136720	25.5651	26.4382	25.8522	14.3821	33.6074	9.5844	9.6548	8.3832	53.6204
ENSG00000136731	27.8357	24.5846	30.5867	31.1988	9.3424	7.8772	23.0202	12.0248	8.5708
ENSG00000136732	3.9237	9.047	2.5548	21.4356	21.282	19.0108	3.6617	3.7394	98.4815
ENSG00000136738	39.6512	46.66	46.4367	6.3026	4.4127	1.9208	19.3926	11.1991	9.2491
ENSG00000136750	71.0738	60.374	92.9249	NA	NA	NA	1.4498	0.5834	1.0901
ENSG00000136754	61.3839	65.9149	62.6314	16.7096	3.9512	5.9517	21.6752	12.4852	24.0234
ENSG00000136758	64.0382	70.0814	81.8389	53.4997	2.4972	5.1595	125.0686	95.6422	13.133
ENSG00000136770	14.6787	18.0686	13.9548	42.2187	44.8781	29.2834	37.3141	19.0172	21.2534
ENSG00000136783	24.6857	35.2941	34.7933	24.815	6.7383	4.0225	18.3451	15.8719	6.3379
ENSG00000136802	62.3517	67.2883	58.2779	23.6622	54.0647	67.2949	17.32	13.5376	86.7518
ENSG00000136807	50.596	38.4152	50.4034	22.4074	106.1372	137.5132	49.4557	34.7108	145.7861
ENSG00000136810	157.3489	156.3826	165.3504	261.0634	3.0029	4.7056	46.2042	30.2172	3.8091
ENSG00000136811	14.4615	12.2122	10.36	10.0804	18.6642	16.3745	970.6427	1785.8705	204.7962
ENSG00000136813	89.4284	88.6217	105.425	24.531	8.3685	9.2846	96.0802	79.6665	28.9891
ENSG00000136816	12.3731	9.1708	11.4243	19.9272	8.3827	8.1405	34.0089	33.3803	11.5532
ENSG00000136819	50.0336	67.2959	43.8566	53.913	72.9906	63.639	85.8996	92.0851	84.7306
ENSG00000136824	13.9626	15.3883	14.1302	3.5305	0	0	41.1724	29.4583	0.5417
ENSG00000136826	7.281	0.4052	1.6853	2.5633	5.4504	20.4983	48.1685	85.5023	107.6401
ENSG00000136827	32.7158	30.6984	38.1035	31.5922	23.5383	20.7206	15.2303	7.3589	17.6679
ENSG00000136828	35.3764	28.1966	36.1894	0.8779	2.8256	0.4787	30.3858	38.2448	15.2212
ENSG00000136830	15.3585	14.7553	14.1181	11.6062	59.9751	33.1081	13.8117	7.1808	164.1421
ENSG00000136834	NA	NA	NA	0	0	0	0	0	0
ENSG00000136839	0	0	0.047	0	0	0	0	0	0
ENSG00000136840	15.3462	10.1181	11.3335	3.6367	3.2828	1.9205	4.8409	3.184	33.2662
ENSG00000136842	28.7892	48.0871	44.7749	13.8606	9.1734	37.2939	2.4861	4.5022	6.8095
ENSG00000136848	29.1443	28.422	29.2734	3.6897	24.0597	16.7435	24.257	21.1347	111.7895
ENSG00000136854	527.8224	497.5814	624.3678	3.797	3.5446	5.0916	15.0838	10.2152	35.2626
ENSG00000136856	19.8687	12.4467	19.9614	13.7946	36.3777	13.1956	86.1614	118.3491	63.2506
ENSG00000136859	7.9529	5.2937	4.761	3.4932	10.7927	13.7151	3.2209	3.1247	62.1174
ENSG00000136861	19.4831	17.664	16.1036	8.3256	23.107	13.4262	88.0619	100.3249	39.8678
ENSG00000136866	8.7334	7.6942	8.3435	NA	NA	NA	4.6025	4.03	2.6695
ENSG00000136867	36.9908	31.5178	19.8699	12.4168	11.3286	16.1645	20.8903	24.5211	25.135
ENSG00000136868	11.6096	15.8414	15.2158	65.8561	14.582	15.8865	9.6321	5.6573	8.9843
ENSG00000136869	20.4872	25.5487	16.9779	16.1872	1.4684	2.3257	1.2727	1.1485	3.0557
ENSG00000136870	35.4427	50.7387	47.7129	9.2593	1.1034	1.4918	24.5043	13.0789	2.4149
ENSG00000136872	0.5943	3.7895	0.944	2488.5881	6623.5759	10052.1352	1.4304	2.6961	8.5335
ENSG00000136874	27.4435	31.8833	28.4777	22.4377	5.7778	2.7436	39.7122	39.9916	4.4736
ENSG00000136875	18.8949	18.3063	19.4775	7.0363	4.5646	5.1659	20.1076	13.3554	17.2324
ENSG00000136877	13.718	7.3573	9.6018	15.8144	79.3646	76.3885	15.1415	7.9542	50.5854
ENSG00000136878	26.0255	21.3288	23.5267	4.34	20.7855	11.4477	20.3508	26.1699	41.905
ENSG00000136881	0.9204	2.6306	1.5374	217.1882	175.6754	426.6713	NA	NA	NA
ENSG00000136883	2.0454	0.5453	1.8554	3.426	58.8289	32.0893	1.7412	3.5287	7.0698
ENSG00000136888	131.0451	170.8998	142.1256	125.9685	298.2437	242.7593	264.2803	192.7908	509.5508
ENSG00000136891	12.129	9.5977	13.8851	2.012	0.4278	0.6704	41.0075	27.1379	5.675
ENSG00000136895	48.4392	32.6631	44.5293	0.5722	4.7454	3.0507	4.651	3.2562	5.3537
ENSG00000136897	43.5059	49.341	40.6074	18.3065	2.2522	2.0914	23.923	8.4948	4.9881
ENSG00000136908	11.9095	16.7812	7.7546	10.2732	12.1705	12.2253	15.2092	14.7552	26.6348
ENSG00000136918	NA	NA	NA	NA	NA	NA	10.2277	16.2422	3.3312
ENSG00000136925	13.8462	11.8303	17.5593	4.866	4.7715	5.6279	14.7147	8.584	17.2093
ENSG00000136928	164.7265	133.2064	177.6823	NA	NA	NA	2.3431	4.4385	1.3591
ENSG00000136929	0.0994	0.3565	0.1853	0.3429	0.082	0.0857	151.4223	317.8751	0.1487
ENSG00000136930	103.6064	110.0045	113.8084	78.9008	105.7677	107.8024	153.9066	195.7293	104.9867
ENSG00000136931	NA	NA	NA	NA	NA	NA	20.1257	14.1582	86.7703
ENSG00000136932	15.0505	13.5443	16.2345	4.892	6.0312	4.4199	17.3241	18.6841	14.5506
ENSG00000136933	23.4564	22.4234	23.5752	26.5321	25.3876	18.0528	26.2032	31.6175	16.3859
ENSG00000136935	17.104	15.787	15.7412	13.6279	19.1099	13.1069	80.8958	62.157	39.8618
ENSG00000136936	24.1026	30.9196	23.4001	14.5688	10.6005	10.0122	12.4306	5.352	8.1047
ENSG00000136937	32.086	26.9401	32.3661	11.2234	2.8169	3.8886	54.8768	47.4454	7.0916
ENSG00000136938	15.2076	30.1027	8.5603	25.9062	68.0503	60.3696	32.9509	33.6136	75.9344
ENSG00000136939	NA	NA	NA	NA	NA	NA	0	0	0
ENSG00000136940	21.5487	28.196	20.5857	8.9497	13.9654	12.8001	17.5345	10.7338	36.4323
ENSG00000136942	213.0357	274.8583	187.739	219.646	567.9432	626.5066	384.3453	585.55	895.3258
ENSG00000136943	1.1512	1.5483	0.9391	NA	NA	NA	159.1114	56.2155	111.5729
ENSG00000136944	NA	NA	NA	NA	NA	NA	2.8377	2.2982	13.7402
ENSG00000136950	62.1346	68.4854	61.8674	27.9462	43.1468	28.8803	130.2789	172.7806	64.235
ENSG00000136960	146.432	165.1181	110.8622	10.1308	1.5197	5.5325	34.4143	26.1514	22.448
ENSG00000136982	4.4045	2.1941	4.4105	1.1081	1.4138	0.633	4.9218	1.812	3.1841
ENSG00000136986	26.3981	24.0135	25.9186	50.8223	50.2088	35.9579	35.22	32.312	51.4432
ENSG00000136997	3.3977	3.3323	2.5737	19.9227	16.0027	127.5299	19.8343	7.3365	76.4107
ENSG00000136999	24.0352	17.9297	22.6799	NA	NA	NA	10.625	8.7314	16.2327
ENSG00000137033	11.2953	17.6247	13.5432	39.357	0	0.6135	3.1191	2.2784	0.3193
ENSG00000137038	54.5913	50.6132	57.3611	19.547	79.9163	77.0925	31.6608	40.2398	119.3048
ENSG00000137040	46.9412	38.3978	52.7161	6.711	1.1512	1.4657	13.8467	4.9198	2.7901
ENSG00000137054	16.4127	24.2365	17.6912	7.2273	8.4313	15.5378	23.6181	16.3091	17.4415
ENSG00000137055	31.3729	23.2774	26.8666	12.8768	3.299	4.3864	49.274	27.1083	14.1364
ENSG00000137070	NA	NA	NA	NA	NA	NA	10.5204	9.9898	42.8853
ENSG00000137073	30.8169	43.8419	16.5989	3.244	4.2328	7.3699	56.8477	87.1906	48.0112
ENSG00000137074	28.491	29.6033	24.7157	12.123	9.744	13.4514	39.7639	27.889	21.206
ENSG00000137075	27.4424	33.6412	30.1339	12.0013	5.1757	7.0966	130.5775	202.2498	36.083
ENSG00000137076	33.9825	36.9754	30.1318	54.4883	89.0772	115.5247	53.4628	52.0693	286.6664
ENSG00000137077	NA	NA	NA	59.1386	44.5037	39.7186	2.7623	2.1439	204.7655
ENSG00000137078	0	0.2194	0.076	0.8443	0.4039	1.055	NA	NA	NA
ENSG00000137080	0	0	0	NA	NA	NA	0	0	0
ENSG00000137090	NA	NA	NA	NA	NA	NA	42.2772	27.0341	119.255
ENSG00000137094	17.4222	8.781	13.6594	1.4893	6.7264	3.4539	22.5816	21.7279	45.2849
ENSG00000137098	2.7964	1.9702	2.7312	0	0	0	39.7471	45.4591	17.2982
ENSG00000137100	78.7523	78.3586	71.2173	20.5686	43.4052	46.4561	25.3929	17.2316	58.1431
ENSG00000137101	0.996	0.0893	0.6809	1.6816	5.1198	7.3352	0.7191	0.7973	3.2177
ENSG00000137103	29.4021	21.5208	34.9016	1.978	7.4866	5.8878	14.5593	13.4618	31.3096
ENSG00000137106	71.4349	60.5021	45.8594	112.1783	664.4282	776.786	29.8472	20.5852	135.3642
ENSG00000137124	10.004	6.8007	9.5435	62.8544	256.088	119.6426	13.5344	7.1147	47.6031
ENSG00000137133	32.1858	22.1393	20.3698	60.2176	186.3248	191.3556	33.0471	50.8266	44.6672
ENSG00000137135	0	0	0	0	0	0	5.2014	5.9528	4.6022
ENSG00000137142	6.3631	3.2851	2.6366	NA	NA	NA	5.7029	3.1121	12.4561
ENSG00000137145	16.1668	17.9715	17.8557	10.2911	0.3996	0.4771	24.9881	14.075	3.3787
ENSG00000137154	298.7755	616.6391	308.2979	735.6569	420.0462	531.0576	919.7631	987.2245	536.3703
ENSG00000137161	46.2182	53.6819	38.713	74.4449	147.3158	265.188	142.3056	195.9268	121.2529
ENSG00000137166	8.6713	6.3472	7.0833	8.826	62.2693	54.5515	19.1211	28.6024	85.7572
ENSG00000137168	37.092	35.8478	37.496	13.4456	18.5837	6.9691	23.0747	17.2156	57.5077
